     841       0     841
  3457  3000    2   2  1333
  3459  3000    2   2  1529
  3461  3000    2   2  1352
  3463  3000    2   2   952
  3465  3000    2   2   743
  3467  3000    2   2   759
  3469  3000    2   2   966
  3471  3000    2   2  1834
  3473  3000    2   2  1135
  3475  3000    2   2  1352
  3477  3000    2   2  1747
  3479  3000    2   2  1787
  3481  3000    2   2  1545
  3483  3000    2   2  1744
  3485  3000    2   2  1984
  3487  3000    2   2  1994
  3489  3000    2   2  1903
  3491  3000    2   2  1688
  3493  3000    2   2  1640
  3495  3000    2   2  1726
  3497  3000    2   2  1767
  3499  3000    2   2  1803
  3501  3000    2   2  1757
  3503  3000    2   2  1791
  3505  3000    2   2  1753
  3507  3000    2   2  1691
  3509  3000    2   2  1618
  3511  3000    2   2  1605
  3513  3000    2   2  1706
  3515  3000    2   2  1750
  3517  3000    2   2  1786
  3519  3000    2   2  1778
  3521  3000    2   2  1691
  3523  3000    2   2  1695
  3525  3000    2   2  1696
  3527  3000    2   2  1624
  3529  3000    2   2  1554
  3531  3000    2   2  1475
  3533  3000    2   2  1376
  3535  3000    2   2  1353
  3537  3000    2   2  1252
  3539  3000    2   2   767
  3541  3000    2   2   187
  3543  3000    2   2    72
  3545  3000    2   2    50
  3547  3000    2   2    34
  3549  3000    2   2    26
  3551  3000    2   2    27
  3553  3000    2   2    32
  3555  3000    2   2    35
  3557  3000    2   2    14
  3559  3000    2   2     1
  3571  3000    2   2     1
  3573  3000    2   2    31
  3575  3000    2   2   141
  3577  3000    2   2   212
  3579  3000    2   2   157
  3581  3000    2   2   113
  3583  3000    2   2   190
  3585  3000    2   2   199
  3587  3000    2   2   242
  3589  3000    2   2   300
  3591  3000    2   2   453
  3593  3000    2   2   821
  3595  3000    2   2  1019
  3597  3000    2   2  1252
  3599  3000    2   2  1403
  3601  3000    2   2  1462
  3603  3000    2   2  1508
  3605  3000    2   2  1560
  3607  3000    2   2  1648
  3609  3000    2   2  1694
  3611  3000    2   2  1650
  3613  3000    2   2  1597
  3615  3000    2   2  1585
  3617  3000    2   2  1489
  3619  3000    2   2  1323
  3621  3000    2   2  1280
  3623  3000    2   2  1373
  3625  3000    2   2  1496
  3627  3000    2   2  1528
  3629  3000    2   2  1438
  3631  3000    2   2  1193
  3633  3000    2   2  1036
  3635  3000    2   2  1058
  3637  3000    2   2  1050
  3639  3000    2   2   774
  3641  3000    2   2   306
  3643  3000    2   2   731
  3645  3000    2   2  1409
  3647  3000    2   2  2714
  3649  3000    2   2  3781
  3651  3000    2   2  2911
  3653  3000    2   2  1979
  3655  3000    2   2  2355
  3657  3000    2   2  3263
  3659  3000    2   2  3750
  3661  3000    2   2  3479
  3663  3000    2   2  2734
  3665  3000    2   2  1764
  3667  3000    2   2   987
  3669  3000    2   2   433
  3671  3000    2   2   293
  3673  3000    2   2   216
  3675  3000    2   2   109
  3677  3000    2   2    42
  3679  3000    2   2    13
  3681  3000    2   2     1
  3695  3000    2   2     1
  3697  3000    2   2   333
  3699  3000    2   2   273
  3701  3000    2   2     1
  3707  3000    2   2     1
  3709  3000    2   2   205
  3711  3000    2   2   275
  3713  3000    2   2   223
  3715  3000    2   2    49
  3717  3000    2   2     1
  3719  3000    2   2     3
  3735  3000    2   2     1
  3737  3000    2   2    30
  3739  3000    2   2   134
  3741  3000    2   2   317
  3743  3000    2   2   312
  3745  3000    2   2   355
  3747  3000    2   2   266
  3749  3000    2   2   142
  3751  3000    2   2   143
  3753  3000    2   2   139
  3755  3000    2   2     1
  3757  3000    2   2   364
  3759  3000    2   2   740
  3761  3000    2   2   259
  3763  3000    2   2    43
  3765  3000    2   2     1
  3771  3000    2   2     4
  3773  3000    2   2     1
  3775  3000    2   2     1
  3777  3000    2   2     1
  3779  3000    2   2     1
  3781  3000    2   2   116
  3783  3000    2   2  1390
  3785  3000    2   2  2488
  3787  3000    2   2  3483
  3789  3000    2   2  4168
  3791  3000    2   2  5107
  3793  3000    2   2  5838
  3795  3000    2   2  6813
  3797  3000    2   2  7879
  3799  3000    2   2  8905
  3801  3000    2   2  9444
  3803  3000    2   2  8801
  3805  3000    2   2  8338
  3807  3000    2   2  7876
  3809  3000    2   2  7402
  3811  3000    2   2  6825
  3813  3000    2   2  6313
  3815  3000    2   2  6081
  3817  3000    2   2  5968
  3819  3000    2   2  5854
  3821  3000    2   2  5802
  3823  3000    2   2  5876
  3825  3000    2   2  5861
  3827  3000    2   2  5725
  3829  3000    2   2  5733
  3831  3000    2   2  5843
  3833  3000    2   2  5748
  3835  3000    2   2  5736
  3837  3000    2   2  5711
  3839  3000    2   2  5669
  3841  3000    2   2  5649
  3843  3000    2   2  5656
  3845  3000    2   2  5592
  3847  3000    2   2  5650
  3849  3000    2   2  5779
  3851  3000    2   2  5828
  3853  3000    2   2  5620
  3855  3000    2   2  5570
  3857  3000    2   2  5617
  3859  3000    2   2  5682
  3861  3000    2   2  5645
  3863  3000    2   2  5618
  3865  3000    2   2  5569
  3867  3000    2   2  5641
  3869  3000    2   2  5750
  3871  3000    2   2  5717
  3873  3000    2   2  5709
  3875  3000    2   2  5712
  3877  3000    2   2  5729
  3879  3000    2   2  5759
  3881  3000    2   2  5807
  3883  3000    2   2  5811
  3885  3000    2   2  5780
  3887  3000    2   2  5773
  3889  3000    2   2  5772
  3891  3000    2   2  5766
  3893  3000    2   2  5758
  3895  3000    2   2  5771
  3897  3000    2   2  5864
  3899  3000    2   2  5932
  3299  3002    2   2  1332
  3899  3002    2   2  5807
  3299  3004    2   2  1448
  3899  3004    2   2  5763
  3299  3006    2   2  1448
  3899  3006    2   2  5759
  3299  3008    2   2  1441
  3899  3008    2   2  5757
  3299  3010    2   2  1441
  3899  3010    2   2  5812
  3299  3012    2   2  1365
  3899  3012    2   2  5783
  3299  3014    2   2  1174
  3899  3014    2   2  5822
  3299  3016    2   2   928
  3899  3016    2   2  5847
  3299  3018    2   2   740
  3899  3018    2   2  5794
  3299  3020    2   2   666
  3899  3020    2   2  5804
  3299  3022    2   2   667
  3899  3022    2   2  5815
  3299  3024    2   2   466
  3899  3024    2   2  5864
  3299  3026    2   2   519
  3899  3026    2   2  5900
  3299  3028    2   2   552
  3899  3028    2   2  5825
  3299  3030    2   2   583
  3899  3030    2   2  5845
  3299  3032    2   2   501
  3899  3032    2   2  5818
  3299  3034    2   2   537
  3899  3034    2   2  5879
  3299  3036    2   2   633
  3899  3036    2   2  5888
  3299  3038    2   2   699
  3899  3038    2   2  5918
  3299  3040    2   2   699
  3899  3040    2   2  5896
  3299  3042    2   2   912
  3899  3042    2   2  5856
  3299  3044    2   2   855
  3899  3044    2   2  5797
  3299  3046    2   2  1007
  3899  3046    2   2  5821
  3299  3048    2   2  1011
  3899  3048    2   2  5796
  3299  3050    2   2  1331
  3899  3050    2   2  5773
  3299  3052    2   2  1853
  3899  3052    2   2  5705
  3299  3054    2   2  1867
  3899  3054    2   2  5741
  3299  3056    2   2  1915
  3899  3056    2   2  5687
  3299  3058    2   2  1815
  3899  3058    2   2  5743
  3299  3060    2   2  1408
  3899  3060    2   2  5737
  3299  3062    2   2  1829
  3899  3062    2   2  5757
  3299  3064    2   2  1924
  3899  3064    2   2  5668
  3299  3066    2   2  1836
  3899  3066    2   2  5570
