    8943    2630    3644    1558     600     322     155      32       2       0       0
626 74 1 1 348
627 74 1 1 501
630 74 1 1 429
631 74 1 1 660
712 74 1 1 308
713 74 1 1 186
757 74 1 1 38
786 74 1 1 31
806 74 1 1 3
807 74 1 1 1
808 74 1 1 6
809 74 1 1 13
566 75 1 1 4
595 75 1 1 44
601 75 1 1 49
606 75 1 1 30
627 75 1 1 406
631 75 1 1 556
695 75 1 1 6
713 75 1 1 57
757 75 1 1 26
806 75 1 1 1
809 75 1 1 14
561 76 1 1 236
562 76 1 1 235
567 76 1 1 1
594 76 1 1 30
597 76 1 1 1
606 76 1 1 175
627 76 1 1 1
628 76 1 1 18
632 76 1 1 235
633 76 1 1 496
674 76 1 1 2
710 76 1 1 214
712 76 1 1 1
757 76 1 1 5
772 76 1 1 335
773 76 1 1 396
784 76 1 1 199
809 76 1 1 1
561 77 1 1 24
563 77 1 1 14
565 77 1 1 3
566 77 1 1 2
567 77 1 1 11
596 77 1 1 1
597 77 1 1 2
606 77 1 1 162
633 77 1 1 394
710 77 1 1 34
711 77 1 1 23
712 77 1 1 1
713 77 1 1 1
714 77 1 1 4
757 77 1 1 1
773 77 1 1 87
784 77 1 1 155
785 77 1 1 60
786 77 1 1 24
809 77 1 1 4
556 78 1 1 494
557 78 1 1 225
558 78 1 1 5
563 78 1 1 1
596 78 1 1 9
600 78 1 1 97
601 78 1 1 265
606 78 1 1 32
672 78 1 1 7
673 78 1 1 3
714 78 1 1 1
758 78 1 1 8
759 78 1 1 42
762 78 1 1 46
763 78 1 1 22
764 78 1 1 95
765 78 1 1 130
766 78 1 1 112
767 78 1 1 89
768 78 1 1 35
769 78 1 1 34
776 78 1 1 254
777 78 1 1 496
780 78 1 1 282
781 78 1 1 274
782 78 1 1 192
783 78 1 1 142
784 78 1 1 79
785 78 1 1 43
809 78 1 1 6
556 79 1 1 202
560 79 1 1 1
561 79 1 1 1
562 79 1 1 1
563 79 1 1 3
596 79 1 1 23
601 79 1 1 306
606 79 1 1 42
607 79 1 1 11
631 79 1 1 10
672 79 1 1 3
714 79 1 1 1
759 79 1 1 15
765 79 1 1 25
777 79 1 1 386
781 79 1 1 167
783 79 1 1 29
785 79 1 1 10
788 79 1 1 1
789 79 1 1 2
808 79 1 1 1
809 79 1 1 11
555 80 1 1 25
596 80 1 1 92
631 80 1 1 37
712 80 1 1 1
713 80 1 1 1
735 80 1 1 1
809 80 1 1 7
561 81 1 1 1
596 81 1 1 180
597 81 1 1 64
601 81 1 1 4
631 81 1 1 46
730 81 1 1 2
731 81 1 1 3
732 81 1 1 3
733 81 1 1 3
734 81 1 1 3
735 81 1 1 3
738 81 1 1 3
739 81 1 1 1
783 81 1 1 5
790 81 1 1 1
809 81 1 1 9
550 82 1 1 514
561 82 1 1 2
562 82 1 1 2
563 82 1 1 4
585 82 1 1 161
602 82 1 1 6
603 82 1 1 22
604 82 1 1 23
605 82 1 1 11
631 82 1 1 37
666 82 1 1 15
667 82 1 1 11
668 82 1 1 10
669 82 1 1 8
670 82 1 1 2
708 82 1 1 18
709 82 1 1 11
710 82 1 1 3
740 82 1 1 1
